
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde1325    Vardas1325     x.xx                7.40                
Pavarde1328    Vardas1328     x.xx                5.60                
Pavarde1329    Vardas1329     x.xx                8.40                
Pavarde1331    Vardas1331     x.xx                6.20                
Pavarde1333    Vardas1333     x.xx                6.80                
Pavarde1335    Vardas1335     x.xx                7.00                
Pavarde1336    Vardas1336     x.xx                6.40                
Pavarde1337    Vardas1337     x.xx                5.60                
Pavarde1338    Vardas1338     x.xx                6.80                
Pavarde1341    Vardas1341     x.xx                5.20                
Pavarde1342    Vardas1342     x.xx                5.00                
Pavarde1343    Vardas1343     x.xx                7.40                
Pavarde1344    Vardas1344     x.xx                6.60                
Pavarde1345    Vardas1345     x.xx                6.00                
Pavarde1347    Vardas1347     x.xx                5.80                
Pavarde1349    Vardas1349     x.xx                7.80                
Pavarde1351    Vardas1351     x.xx                6.20                
Pavarde1352    Vardas1352     x.xx                5.80                
Pavarde1354    Vardas1354     x.xx                6.60                
Pavarde1357    Vardas1357     x.xx                7.00                
Pavarde1358    Vardas1358     x.xx                5.20                
Pavarde1361    Vardas1361     x.xx                8.20                
Pavarde1362    Vardas1362     x.xx                6.60                
Pavarde1363    Vardas1363     x.xx                5.20                
Pavarde1365    Vardas1365     x.xx                7.00                
Pavarde1369    Vardas1369     x.xx                5.60                
Pavarde1370    Vardas1370     x.xx                5.80                
Pavarde1371    Vardas1371     x.xx                7.20                
Pavarde1373    Vardas1373     x.xx                7.40                
Pavarde1374    Vardas1374     x.xx                7.00                
Pavarde1375    Vardas1375     x.xx                8.20                
Pavarde1383    Vardas1383     x.xx                5.20                
Pavarde1385    Vardas1385     x.xx                7.40                
Pavarde1386    Vardas1386     x.xx                8.00                
Pavarde1387    Vardas1387     x.xx                7.40                
Pavarde1390    Vardas1390     x.xx                5.60                
Pavarde1391    Vardas1391     x.xx                7.80                
Pavarde1403    Vardas1403     x.xx                8.40                
Pavarde1404    Vardas1404     x.xx                5.40                
Pavarde1405    Vardas1405     x.xx                6.80                
Pavarde1406    Vardas1406     x.xx                7.80                
Pavarde1409    Vardas1409     x.xx                5.40                
Pavarde1410    Vardas1410     x.xx                6.60                
Pavarde1411    Vardas1411     x.xx                5.40                
Pavarde1412    Vardas1412     x.xx                5.60                
Pavarde1413    Vardas1413     x.xx                8.80                
Pavarde1414    Vardas1414     x.xx                6.60                
Pavarde1415    Vardas1415     x.xx                5.00                
Pavarde1416    Vardas1416     x.xx                7.20                
Pavarde1417    Vardas1417     x.xx                6.00                
Pavarde1420    Vardas1420     x.xx                6.20                
Pavarde1421    Vardas1421     x.xx                5.80                
Pavarde1422    Vardas1422     x.xx                6.40                
Pavarde1423    Vardas1423     x.xx                5.80                
Pavarde1426    Vardas1426     x.xx                7.20                
Pavarde1427    Vardas1427     x.xx                6.40                
Pavarde1428    Vardas1428     x.xx                8.00                
Pavarde1429    Vardas1429     x.xx                6.00                
Pavarde1431    Vardas1431     x.xx                7.40                
Pavarde1432    Vardas1432     x.xx                7.00                
Pavarde1433    Vardas1433     x.xx                6.60                
Pavarde1434    Vardas1434     x.xx                8.80                
Pavarde1436    Vardas1436     x.xx                6.60                
Pavarde1437    Vardas1437     x.xx                8.20                
Pavarde1440    Vardas1440     x.xx                5.80                
Pavarde1441    Vardas1441     x.xx                7.80                
Pavarde1443    Vardas1443     x.xx                7.60                
Pavarde1445    Vardas1445     x.xx                5.80                
Pavarde1446    Vardas1446     x.xx                7.20                
Pavarde1448    Vardas1448     x.xx                7.60                
Pavarde1450    Vardas1450     x.xx                6.00                
Pavarde1451    Vardas1451     x.xx                6.60                
Pavarde1452    Vardas1452     x.xx                6.40                
Pavarde1454    Vardas1454     x.xx                7.80                
Pavarde1457    Vardas1457     x.xx                7.80                
Pavarde1458    Vardas1458     x.xx                6.60                
Pavarde1459    Vardas1459     x.xx                5.20                
Pavarde1460    Vardas1460     x.xx                6.40                
Pavarde1461    Vardas1461     x.xx                5.80                
Pavarde1462    Vardas1462     x.xx                6.20                
Pavarde1463    Vardas1463     x.xx                7.60                
Pavarde1464    Vardas1464     x.xx                7.40                
Pavarde1466    Vardas1466     x.xx                7.20                
Pavarde1468    Vardas1468     x.xx                6.20                
Pavarde1471    Vardas1471     x.xx                7.20                
Pavarde1473    Vardas1473     x.xx                5.40                
Pavarde1476    Vardas1476     x.xx                7.20                
Pavarde1478    Vardas1478     x.xx                5.20                
Pavarde1479    Vardas1479     x.xx                7.80                
Pavarde1480    Vardas1480     x.xx                7.40                
Pavarde1483    Vardas1483     x.xx                6.40                
Pavarde1484    Vardas1484     x.xx                7.00                
Pavarde1489    Vardas1489     x.xx                5.00                
Pavarde1490    Vardas1490     x.xx                5.80                
Pavarde1491    Vardas1491     x.xx                8.40                
Pavarde1493    Vardas1493     x.xx                6.20                
Pavarde1494    Vardas1494     x.xx                7.40                
Pavarde1495    Vardas1495     x.xx                6.60                
Pavarde1496    Vardas1496     x.xx                8.00                
Pavarde1497    Vardas1497     x.xx                6.80                
Pavarde1498    Vardas1498     x.xx                6.80                
Pavarde1499    Vardas1499     x.xx                6.60                
Pavarde1500    Vardas1500     x.xx                6.80                
Pavarde1502    Vardas1502     x.xx                6.80                
Pavarde1503    Vardas1503     x.xx                7.80                
Pavarde1504    Vardas1504     x.xx                5.00                
Pavarde1505    Vardas1505     x.xx                6.80                
Pavarde1508    Vardas1508     x.xx                6.20                
Pavarde1509    Vardas1509     x.xx                7.80                
Pavarde1511    Vardas1511     x.xx                8.40                
Pavarde1512    Vardas1512     x.xx                7.40                
Pavarde1513    Vardas1513     x.xx                5.80                
Pavarde1519    Vardas1519     x.xx                5.20                
Pavarde1521    Vardas1521     x.xx                6.40                
Pavarde1522    Vardas1522     x.xx                7.80                
Pavarde1523    Vardas1523     x.xx                5.20                
Pavarde1525    Vardas1525     x.xx                7.40                
Pavarde1527    Vardas1527     x.xx                7.80                
Pavarde1528    Vardas1528     x.xx                5.00                
Pavarde1529    Vardas1529     x.xx                6.40                
Pavarde1530    Vardas1530     x.xx                7.60                
Pavarde1531    Vardas1531     x.xx                6.80                
Pavarde1533    Vardas1533     x.xx                7.80                
Pavarde1535    Vardas1535     x.xx                7.40                
Pavarde1537    Vardas1537     x.xx                5.20                
Pavarde1538    Vardas1538     x.xx                7.60                
Pavarde1541    Vardas1541     x.xx                8.20                
Pavarde1544    Vardas1544     x.xx                5.20                
Pavarde1545    Vardas1545     x.xx                6.00                
Pavarde1546    Vardas1546     x.xx                5.60                
Pavarde1547    Vardas1547     x.xx                8.00                
Pavarde1551    Vardas1551     x.xx                6.20                
Pavarde1554    Vardas1554     x.xx                7.40                
Pavarde1555    Vardas1555     x.xx                6.40                
Pavarde1556    Vardas1556     x.xx                7.00                
Pavarde1557    Vardas1557     x.xx                8.40                
Pavarde1559    Vardas1559     x.xx                5.20                
Pavarde1560    Vardas1560     x.xx                7.20                
Pavarde1562    Vardas1562     x.xx                6.40                
Pavarde1563    Vardas1563     x.xx                7.20                
Pavarde1564    Vardas1564     x.xx                8.40                
Pavarde1566    Vardas1566     x.xx                5.00                
Pavarde1567    Vardas1567     x.xx                6.00                
Pavarde1568    Vardas1568     x.xx                8.20                
Pavarde1570    Vardas1570     x.xx                5.60                
Pavarde1575    Vardas1575     x.xx                7.00                
Pavarde1577    Vardas1577     x.xx                8.80                
Pavarde1579    Vardas1579     x.xx                7.20                
Pavarde1582    Vardas1582     x.xx                5.40                
Pavarde1583    Vardas1583     x.xx                6.40                
Pavarde1585    Vardas1585     x.xx                7.20                
Pavarde1586    Vardas1586     x.xx                5.60                
Pavarde1587    Vardas1587     x.xx                7.60                
Pavarde1589    Vardas1589     x.xx                5.00                
Pavarde1590    Vardas1590     x.xx                7.60                
Pavarde1591    Vardas1591     x.xx                8.20                
Pavarde1593    Vardas1593     x.xx                7.20                
Pavarde1596    Vardas1596     x.xx                8.20                
Pavarde1600    Vardas1600     x.xx                5.20                
Pavarde1601    Vardas1601     x.xx                7.00                
Pavarde1602    Vardas1602     x.xx                7.60                
Pavarde1603    Vardas1603     x.xx                7.00                
Pavarde1608    Vardas1608     x.xx                5.40                
Pavarde1610    Vardas1610     x.xx                7.20                
Pavarde1612    Vardas1612     x.xx                5.00                
Pavarde1613    Vardas1613     x.xx                5.80                
Pavarde1615    Vardas1615     x.xx                8.00                
Pavarde1616    Vardas1616     x.xx                7.80                
Pavarde1617    Vardas1617     x.xx                5.40                
Pavarde1618    Vardas1618     x.xx                6.60                
Pavarde1619    Vardas1619     x.xx                7.60                
Pavarde1620    Vardas1620     x.xx                6.60                
Pavarde1622    Vardas1622     x.xx                7.20                
Pavarde1623    Vardas1623     x.xx                6.80                
Pavarde1625    Vardas1625     x.xx                6.60                
Pavarde1626    Vardas1626     x.xx                5.60                
Pavarde1627    Vardas1627     x.xx                8.00                
Pavarde1629    Vardas1629     x.xx                7.80                
Pavarde1631    Vardas1631     x.xx                5.80                
Pavarde1632    Vardas1632     x.xx                8.00                
Pavarde1633    Vardas1633     x.xx                8.00                
Pavarde1634    Vardas1634     x.xx                6.60                
Pavarde1636    Vardas1636     x.xx                6.20                
Pavarde1638    Vardas1638     x.xx                5.80                
Pavarde1639    Vardas1639     x.xx                5.80                
Pavarde1640    Vardas1640     x.xx                5.00                
Pavarde1642    Vardas1642     x.xx                8.40                
Pavarde1643    Vardas1643     x.xx                8.20                
Pavarde1644    Vardas1644     x.xx                7.20                
Pavarde1645    Vardas1645     x.xx                5.20                
Pavarde1646    Vardas1646     x.xx                6.20                
Pavarde1647    Vardas1647     x.xx                8.40                
Pavarde1648    Vardas1648     x.xx                5.60                
Pavarde1649    Vardas1649     x.xx                5.80                
Pavarde1652    Vardas1652     x.xx                6.60                
Pavarde1654    Vardas1654     x.xx                5.00                
Pavarde1655    Vardas1655     x.xx                5.40                
Pavarde1658    Vardas1658     x.xx                6.40                
Pavarde1659    Vardas1659     x.xx                7.60                
Pavarde1660    Vardas1660     x.xx                6.20                
Pavarde1662    Vardas1662     x.xx                5.60                
Pavarde1663    Vardas1663     x.xx                6.40                
Pavarde1664    Vardas1664     x.xx                8.20                
Pavarde1665    Vardas1665     x.xx                6.40                
Pavarde1670    Vardas1670     x.xx                6.20                
Pavarde1671    Vardas1671     x.xx                7.80                
Pavarde1672    Vardas1672     x.xx                5.00                
Pavarde1673    Vardas1673     x.xx                6.40                
Pavarde1674    Vardas1674     x.xx                6.40                
Pavarde1676    Vardas1676     x.xx                8.40                
Pavarde1679    Vardas1679     x.xx                5.80                
Pavarde1683    Vardas1683     x.xx                6.00                
Pavarde1684    Vardas1684     x.xx                5.00                
Pavarde1685    Vardas1685     x.xx                8.00                
Pavarde1686    Vardas1686     x.xx                6.80                
Pavarde1692    Vardas1692     x.xx                5.80                
Pavarde1694    Vardas1694     x.xx                7.60                
Pavarde1696    Vardas1696     x.xx                5.80                
Pavarde1697    Vardas1697     x.xx                7.40                
Pavarde1698    Vardas1698     x.xx                5.80                
Pavarde1699    Vardas1699     x.xx                6.00                
Pavarde1700    Vardas1700     x.xx                5.60                
Pavarde1702    Vardas1702     x.xx                7.40                
Pavarde1703    Vardas1703     x.xx                9.60                
Pavarde1705    Vardas1705     x.xx                7.80                
Pavarde1706    Vardas1706     x.xx                5.60                
Pavarde1707    Vardas1707     x.xx                8.40                
Pavarde1709    Vardas1709     x.xx                6.80                
Pavarde1712    Vardas1712     x.xx                6.60                
Pavarde1713    Vardas1713     x.xx                7.60                
Pavarde1715    Vardas1715     x.xx                7.60                
Pavarde1717    Vardas1717     x.xx                7.40                
Pavarde1719    Vardas1719     x.xx                8.00                
Pavarde1721    Vardas1721     x.xx                5.80                
Pavarde1723    Vardas1723     x.xx                5.40                
Pavarde1724    Vardas1724     x.xx                7.00                
Pavarde1727    Vardas1727     x.xx                7.40                
Pavarde1729    Vardas1729     x.xx                6.00                
Pavarde1730    Vardas1730     x.xx                6.60                
Pavarde1732    Vardas1732     x.xx                5.80                
Pavarde1734    Vardas1734     x.xx                6.40                
Pavarde1736    Vardas1736     x.xx                8.80                
Pavarde1738    Vardas1738     x.xx                5.00                
Pavarde1739    Vardas1739     x.xx                6.20                
Pavarde1740    Vardas1740     x.xx                5.20                
Pavarde1742    Vardas1742     x.xx                5.60                
Pavarde1744    Vardas1744     x.xx                5.20                
Pavarde1745    Vardas1745     x.xx                7.00                
Pavarde1746    Vardas1746     x.xx                7.20                
Pavarde1748    Vardas1748     x.xx                5.40                
Pavarde1749    Vardas1749     x.xx                7.00                
Pavarde1751    Vardas1751     x.xx                6.80                
Pavarde1752    Vardas1752     x.xx                8.40                
Pavarde1753    Vardas1753     x.xx                5.60                
Pavarde1754    Vardas1754     x.xx                5.80                
Pavarde1757    Vardas1757     x.xx                7.20                
Pavarde1758    Vardas1758     x.xx                6.00                
Pavarde1760    Vardas1760     x.xx                6.80                
Pavarde1763    Vardas1763     x.xx                7.80                
Pavarde1764    Vardas1764     x.xx                6.20                
Pavarde1765    Vardas1765     x.xx                7.00                
Pavarde1767    Vardas1767     x.xx                6.60                
Pavarde1768    Vardas1768     x.xx                7.40                
Pavarde1769    Vardas1769     x.xx                5.40                
Pavarde1771    Vardas1771     x.xx                7.00                
Pavarde1773    Vardas1773     x.xx                8.20                
Pavarde1774    Vardas1774     x.xx                5.60                
Pavarde1776    Vardas1776     x.xx                7.40                
Pavarde1779    Vardas1779     x.xx                5.40                
Pavarde1785    Vardas1785     x.xx                5.60                
Pavarde1787    Vardas1787     x.xx                6.60                
Pavarde1790    Vardas1790     x.xx                7.00                
Pavarde1791    Vardas1791     x.xx                5.20                
Pavarde1793    Vardas1793     x.xx                6.40                
Pavarde1794    Vardas1794     x.xx                7.80                
Pavarde1797    Vardas1797     x.xx                7.00                
Pavarde1798    Vardas1798     x.xx                5.80                
Pavarde1799    Vardas1799     x.xx                6.40                
Pavarde1800    Vardas1800     x.xx                6.20                
Pavarde1801    Vardas1801     x.xx                7.40                
Pavarde1803    Vardas1803     x.xx                8.20                
Pavarde1804    Vardas1804     x.xx                6.60                
Pavarde1805    Vardas1805     x.xx                6.40                
Pavarde1806    Vardas1806     x.xx                6.20                
Pavarde1807    Vardas1807     x.xx                7.60                
Pavarde1808    Vardas1808     x.xx                6.00                
Pavarde1809    Vardas1809     x.xx                6.00                
Pavarde1811    Vardas1811     x.xx                7.00                
Pavarde1812    Vardas1812     x.xx                5.80                
Pavarde1813    Vardas1813     x.xx                5.60                
Pavarde1815    Vardas1815     x.xx                6.60                
Pavarde1816    Vardas1816     x.xx                6.00                
Pavarde1817    Vardas1817     x.xx                6.00                
Pavarde1820    Vardas1820     x.xx                7.80                
Pavarde1821    Vardas1821     x.xx                6.40                
Pavarde1822    Vardas1822     x.xx                7.40                
Pavarde1825    Vardas1825     x.xx                5.20                
Pavarde1826    Vardas1826     x.xx                8.80                
Pavarde1827    Vardas1827     x.xx                7.60                
Pavarde1828    Vardas1828     x.xx                9.20                
Pavarde1832    Vardas1832     x.xx                8.00                
Pavarde1834    Vardas1834     x.xx                7.20                
Pavarde1835    Vardas1835     x.xx                7.20                
Pavarde1840    Vardas1840     x.xx                8.40                
Pavarde1841    Vardas1841     x.xx                5.80                
Pavarde1845    Vardas1845     x.xx                7.40                
Pavarde1846    Vardas1846     x.xx                5.00                
Pavarde1847    Vardas1847     x.xx                5.20                
Pavarde1848    Vardas1848     x.xx                8.40                
Pavarde1851    Vardas1851     x.xx                5.60                
Pavarde1852    Vardas1852     x.xx                6.80                
Pavarde1854    Vardas1854     x.xx                6.20                
Pavarde1855    Vardas1855     x.xx                6.20                
Pavarde1856    Vardas1856     x.xx                5.60                
Pavarde1858    Vardas1858     x.xx                6.60                
Pavarde1860    Vardas1860     x.xx                6.20                
Pavarde1866    Vardas1866     x.xx                6.00                
Pavarde1868    Vardas1868     x.xx                8.00                
Pavarde1869    Vardas1869     x.xx                7.80                
Pavarde1871    Vardas1871     x.xx                8.20                
Pavarde1872    Vardas1872     x.xx                5.40                
Pavarde1873    Vardas1873     x.xx                5.80                
Pavarde1874    Vardas1874     x.xx                7.40                
Pavarde1876    Vardas1876     x.xx                7.00                
Pavarde1877    Vardas1877     x.xx                5.60                
Pavarde1878    Vardas1878     x.xx                8.20                
Pavarde1880    Vardas1880     x.xx                7.20                
Pavarde1881    Vardas1881     x.xx                5.60                
Pavarde1882    Vardas1882     x.xx                5.00                
Pavarde1883    Vardas1883     x.xx                7.80                
Pavarde1887    Vardas1887     x.xx                5.60                
Pavarde1888    Vardas1888     x.xx                6.80                
Pavarde1889    Vardas1889     x.xx                8.40                
Pavarde1891    Vardas1891     x.xx                6.80                
Pavarde1893    Vardas1893     x.xx                8.40                
Pavarde1894    Vardas1894     x.xx                7.20                
Pavarde1895    Vardas1895     x.xx                8.40                
Pavarde1897    Vardas1897     x.xx                6.60                
Pavarde1898    Vardas1898     x.xx                5.40                
Pavarde1899    Vardas1899     x.xx                5.00                
Pavarde1901    Vardas1901     x.xx                6.00                
Pavarde1902    Vardas1902     x.xx                7.40                
Pavarde1903    Vardas1903     x.xx                5.40                
Pavarde1904    Vardas1904     x.xx                8.40                
Pavarde1905    Vardas1905     x.xx                5.20                
Pavarde1906    Vardas1906     x.xx                5.60                
Pavarde1909    Vardas1909     x.xx                5.00                
Pavarde1910    Vardas1910     x.xx                7.20                
Pavarde1911    Vardas1911     x.xx                6.00                
Pavarde1912    Vardas1912     x.xx                6.40                
Pavarde1914    Vardas1914     x.xx                7.60                
Pavarde1917    Vardas1917     x.xx                8.00                
Pavarde1918    Vardas1918     x.xx                7.60                
Pavarde1919    Vardas1919     x.xx                6.20                
Pavarde1922    Vardas1922     x.xx                6.80                
Pavarde1923    Vardas1923     x.xx                6.20                
Pavarde1928    Vardas1928     x.xx                7.60                
Pavarde1929    Vardas1929     x.xx                5.20                
Pavarde1930    Vardas1930     x.xx                6.20                
Pavarde1933    Vardas1933     x.xx                7.00                
Pavarde1935    Vardas1935     x.xx                6.40                
Pavarde1936    Vardas1936     x.xx                7.20                
Pavarde1937    Vardas1937     x.xx                6.60                
Pavarde1939    Vardas1939     x.xx                8.00                
Pavarde1940    Vardas1940     x.xx                5.20                
Pavarde1941    Vardas1941     x.xx                7.20                
Pavarde1942    Vardas1942     x.xx                7.20                
Pavarde1945    Vardas1945     x.xx                8.00                
Pavarde1946    Vardas1946     x.xx                7.40                
Pavarde1948    Vardas1948     x.xx                6.80                
Pavarde1949    Vardas1949     x.xx                7.40                
Pavarde1951    Vardas1951     x.xx                6.00                
Pavarde1952    Vardas1952     x.xx                6.20                
Pavarde1955    Vardas1955     x.xx                6.80                
Pavarde1957    Vardas1957     x.xx                6.20                
Pavarde1958    Vardas1958     x.xx                6.40                
Pavarde1960    Vardas1960     x.xx                6.60                
Pavarde1961    Vardas1961     x.xx                5.40                
Pavarde1964    Vardas1964     x.xx                7.60                
Pavarde1966    Vardas1966     x.xx                7.80                
Pavarde1969    Vardas1969     x.xx                5.00                
Pavarde1972    Vardas1972     x.xx                5.60                
Pavarde1973    Vardas1973     x.xx                7.20                
Pavarde1974    Vardas1974     x.xx                7.60                
Pavarde1975    Vardas1975     x.xx                6.00                
Pavarde1976    Vardas1976     x.xx                7.40                
Pavarde1977    Vardas1977     x.xx                5.00                
Pavarde1978    Vardas1978     x.xx                7.00                
Pavarde1979    Vardas1979     x.xx                6.60                
Pavarde1980    Vardas1980     x.xx                7.00                
Pavarde1986    Vardas1986     x.xx                7.20                
Pavarde1987    Vardas1987     x.xx                5.20                
Pavarde1989    Vardas1989     x.xx                5.00                
Pavarde1995    Vardas1995     x.xx                6.60                
Pavarde1996    Vardas1996     x.xx                6.40                
Pavarde1997    Vardas1997     x.xx                5.80                
Pavarde1998    Vardas1998     x.xx                8.00                
Pavarde2000    Vardas2000     x.xx                6.80                
Pavarde2001    Vardas2001     x.xx                6.20                
Pavarde2002    Vardas2002     x.xx                5.80                
Pavarde2003    Vardas2003     x.xx                6.80                
Pavarde2004    Vardas2004     x.xx                6.00                
Pavarde2005    Vardas2005     x.xx                6.00                
Pavarde2008    Vardas2008     x.xx                5.20                
Pavarde2009    Vardas2009     x.xx                7.20                
Pavarde2013    Vardas2013     x.xx                5.20                
Pavarde2015    Vardas2015     x.xx                5.60                
Pavarde2016    Vardas2016     x.xx                6.80                
Pavarde2018    Vardas2018     x.xx                8.80                
Pavarde2021    Vardas2021     x.xx                8.20                
Pavarde2022    Vardas2022     x.xx                7.60                
Pavarde2025    Vardas2025     x.xx                6.00                
Pavarde2027    Vardas2027     x.xx                7.40                
Pavarde2028    Vardas2028     x.xx                8.40                
Pavarde2029    Vardas2029     x.xx                6.40                
Pavarde2031    Vardas2031     x.xx                7.40                
Pavarde2033    Vardas2033     x.xx                6.60                
Pavarde2039    Vardas2039     x.xx                5.40                
Pavarde2042    Vardas2042     x.xx                7.00                
Pavarde2044    Vardas2044     x.xx                5.80                
Pavarde2045    Vardas2045     x.xx                7.40                
Pavarde2046    Vardas2046     x.xx                8.00                
Pavarde2047    Vardas2047     x.xx                5.80                
Pavarde2048    Vardas2048     x.xx                6.60                
Pavarde2049    Vardas2049     x.xx                5.60                
Pavarde2050    Vardas2050     x.xx                6.80                
Pavarde2056    Vardas2056     x.xx                5.00                
Pavarde2057    Vardas2057     x.xx                5.60                
Pavarde2062    Vardas2062     x.xx                5.80                
Pavarde2063    Vardas2063     x.xx                5.80                
Pavarde2064    Vardas2064     x.xx                5.40                
Pavarde2067    Vardas2067     x.xx                6.60                
Pavarde2068    Vardas2068     x.xx                6.00                
Pavarde2069    Vardas2069     x.xx                8.00                
Pavarde2071    Vardas2071     x.xx                7.40                
Pavarde2072    Vardas2072     x.xx                5.80                
Pavarde2073    Vardas2073     x.xx                5.00                
Pavarde2074    Vardas2074     x.xx                6.40                
Pavarde2076    Vardas2076     x.xx                7.20                
Pavarde2077    Vardas2077     x.xx                7.80                
Pavarde2078    Vardas2078     x.xx                7.20                
Pavarde2079    Vardas2079     x.xx                8.00                
Pavarde2081    Vardas2081     x.xx                8.20                
Pavarde2083    Vardas2083     x.xx                7.00                
Pavarde2085    Vardas2085     x.xx                5.40                
Pavarde2088    Vardas2088     x.xx                6.80                
Pavarde2089    Vardas2089     x.xx                6.80                
Pavarde2090    Vardas2090     x.xx                8.20                
Pavarde2091    Vardas2091     x.xx                7.00                
Pavarde2094    Vardas2094     x.xx                7.40                
Pavarde2095    Vardas2095     x.xx                7.80                
Pavarde2101    Vardas2101     x.xx                8.00                
Pavarde2102    Vardas2102     x.xx                5.20                
Pavarde2103    Vardas2103     x.xx                8.40                
Pavarde2104    Vardas2104     x.xx                8.00                
Pavarde2105    Vardas2105     x.xx                8.80                
Pavarde2108    Vardas2108     x.xx                8.80                
Pavarde2109    Vardas2109     x.xx                7.40                
Pavarde2110    Vardas2110     x.xx                8.60                
Pavarde2111    Vardas2111     x.xx                7.00                
Pavarde2112    Vardas2112     x.xx                6.00                
Pavarde2113    Vardas2113     x.xx                6.20                
Pavarde2117    Vardas2117     x.xx                8.00                
Pavarde2118    Vardas2118     x.xx                6.00                
Pavarde2119    Vardas2119     x.xx                7.80                
Pavarde2120    Vardas2120     x.xx                7.60                
Pavarde2121    Vardas2121     x.xx                5.40                
Pavarde2123    Vardas2123     x.xx                6.20                
Pavarde2124    Vardas2124     x.xx                8.80                
Pavarde2125    Vardas2125     x.xx                6.40                
Pavarde2127    Vardas2127     x.xx                7.20                
Pavarde2128    Vardas2128     x.xx                7.00                
Pavarde2129    Vardas2129     x.xx                7.00                
Pavarde2131    Vardas2131     x.xx                8.20                
Pavarde2133    Vardas2133     x.xx                7.60                
Pavarde2134    Vardas2134     x.xx                5.20                
Pavarde2135    Vardas2135     x.xx                8.40                
Pavarde2137    Vardas2137     x.xx                7.80                
Pavarde2138    Vardas2138     x.xx                6.60                
Pavarde2140    Vardas2140     x.xx                7.20                
Pavarde2141    Vardas2141     x.xx                7.20                
Pavarde2142    Vardas2142     x.xx                6.00                
Pavarde2143    Vardas2143     x.xx                7.20                
Pavarde2144    Vardas2144     x.xx                8.80                
Pavarde2148    Vardas2148     x.xx                8.80                
Pavarde2150    Vardas2150     x.xx                7.40                
Pavarde2153    Vardas2153     x.xx                5.20                
Pavarde2156    Vardas2156     x.xx                8.00                
Pavarde2158    Vardas2158     x.xx                6.00                
Pavarde2159    Vardas2159     x.xx                6.20                
Pavarde2161    Vardas2161     x.xx                6.20                
Pavarde2162    Vardas2162     x.xx                8.00                
Pavarde2163    Vardas2163     x.xx                8.40                
Pavarde2165    Vardas2165     x.xx                6.60                
Pavarde2166    Vardas2166     x.xx                7.00                
Pavarde2167    Vardas2167     x.xx                7.20                
Pavarde2168    Vardas2168     x.xx                6.40                
Pavarde2169    Vardas2169     x.xx                6.80                
Pavarde2170    Vardas2170     x.xx                6.60                
Pavarde2171    Vardas2171     x.xx                8.40                
Pavarde2173    Vardas2173     x.xx                6.40                
Pavarde2174    Vardas2174     x.xx                6.40                
Pavarde2175    Vardas2175     x.xx                5.00                
Pavarde2176    Vardas2176     x.xx                7.20                
Pavarde2177    Vardas2177     x.xx                7.00                
Pavarde2179    Vardas2179     x.xx                5.00                
Pavarde2180    Vardas2180     x.xx                6.60                
Pavarde2181    Vardas2181     x.xx                7.00                
Pavarde2182    Vardas2182     x.xx                5.00                
Pavarde2183    Vardas2183     x.xx                6.40                
Pavarde2184    Vardas2184     x.xx                8.40                
Pavarde2187    Vardas2187     x.xx                6.40                
Pavarde2188    Vardas2188     x.xx                5.40                
Pavarde2189    Vardas2189     x.xx                5.20                
Pavarde2191    Vardas2191     x.xx                5.60                
Pavarde2192    Vardas2192     x.xx                8.40                
Pavarde2195    Vardas2195     x.xx                5.00                
Pavarde2196    Vardas2196     x.xx                7.00                
Pavarde2198    Vardas2198     x.xx                6.20                
Pavarde2199    Vardas2199     x.xx                5.60                
Pavarde2200    Vardas2200     x.xx                7.40                
Pavarde2201    Vardas2201     x.xx                5.80                
Pavarde2202    Vardas2202     x.xx                5.20                
Pavarde2204    Vardas2204     x.xx                7.40                
Pavarde2205    Vardas2205     x.xx                6.80                
Pavarde2206    Vardas2206     x.xx                6.60                
Pavarde2207    Vardas2207     x.xx                8.00                
Pavarde2211    Vardas2211     x.xx                6.60                
Pavarde2212    Vardas2212     x.xx                7.20                
Pavarde2213    Vardas2213     x.xx                8.40                
Pavarde2215    Vardas2215     x.xx                7.40                
Pavarde2219    Vardas2219     x.xx                5.80                
Pavarde2220    Vardas2220     x.xx                5.20                
Pavarde2221    Vardas2221     x.xx                7.20                
Pavarde2222    Vardas2222     x.xx                8.20                
Pavarde2224    Vardas2224     x.xx                7.00                
Pavarde2228    Vardas2228     x.xx                6.20                
Pavarde2229    Vardas2229     x.xx                6.80                
Pavarde2230    Vardas2230     x.xx                6.80                
Pavarde2231    Vardas2231     x.xx                5.40                
Pavarde2232    Vardas2232     x.xx                8.00                
Pavarde2234    Vardas2234     x.xx                8.00                
Pavarde2235    Vardas2235     x.xx                6.40                
Pavarde2236    Vardas2236     x.xx                8.80                
Pavarde2237    Vardas2237     x.xx                5.00                
Pavarde2240    Vardas2240     x.xx                5.80                
Pavarde2242    Vardas2242     x.xx                6.60                
Pavarde2243    Vardas2243     x.xx                5.60                
Pavarde2244    Vardas2244     x.xx                5.00                
Pavarde2247    Vardas2247     x.xx                6.60                
Pavarde2248    Vardas2248     x.xx                7.60                
Pavarde2249    Vardas2249     x.xx                6.60                
Pavarde2250    Vardas2250     x.xx                6.20                
Pavarde2251    Vardas2251     x.xx                5.40                
Pavarde2252    Vardas2252     x.xx                5.80                
Pavarde2254    Vardas2254     x.xx                8.20                
Pavarde2256    Vardas2256     x.xx                8.20                
Pavarde2259    Vardas2259     x.xx                5.80                
